,original_feature_name,features,importances,colors
476,fourier.value.4byte.159,$Fourier$ $raw$ $value$ $159$ $(4$ $bytes)$,0.001129901201851509,blue
477,fourier.value.4byte.76,$Fourier$ $raw$ $value$ $76$ $(4$ $bytes)$,0.0011297615016749626,blue
478,fourier.value.4byte.173,$Fourier$ $raw$ $value$ $173$ $(4$ $bytes)$,0.0011296793511855778,blue
479,fourier.value.4byte.56,$Fourier$ $raw$ $value$ $56$ $(4$ $bytes)$,0.0011294477818370795,blue
480,fourier.value.4byte.85,$Fourier$ $raw$ $value$ $85$ $(4$ $bytes)$,0.0011289945507581244,blue
481,fourier.value.4byte.61,$Fourier$ $raw$ $value$ $61$ $(4$ $bytes)$,0.001128769441958736,blue
482,fourier.value.4byte.72,$Fourier$ $raw$ $value$ $72$ $(4$ $bytes)$,0.0011287256582980369,blue
483,fourier.value.4byte.225,$Fourier$ $raw$ $value$ $225$ $(4$ $bytes)$,0.00112865224047309,blue
484,fourier.value.4byte.24,$Fourier$ $raw$ $value$ $24$ $(4$ $bytes)$,0.0011285668485020725,blue
485,fourier.value.4byte.110,$Fourier$ $raw$ $value$ $110$ $(4$ $bytes)$,0.0011285642729573137,blue
486,fourier.value.4byte.222,$Fourier$ $raw$ $value$ $222$ $(4$ $bytes)$,0.0011285018917884693,blue
487,fourier.value.4byte.181,$Fourier$ $raw$ $value$ $181$ $(4$ $bytes)$,0.0011281591255522915,blue
488,fourier.value.4byte.179,$Fourier$ $raw$ $value$ $179$ $(4$ $bytes)$,0.0011280533672143763,blue
489,fourier.value.4byte.141,$Fourier$ $raw$ $value$ $141$ $(4$ $bytes)$,0.0011280499228545895,blue
490,fourier.value.4byte.163,$Fourier$ $raw$ $value$ $163$ $(4$ $bytes)$,0.0011278221779926015,blue
491,fourier.value.4byte.168,$Fourier$ $raw$ $value$ $168$ $(4$ $bytes)$,0.0011277753940841892,blue
492,fourier.value.4byte.216,$Fourier$ $raw$ $value$ $216$ $(4$ $bytes)$,0.0011277117962096713,blue
493,fourier.value.4byte.38,$Fourier$ $raw$ $value$ $38$ $(4$ $bytes)$,0.0011275781132011593,blue
494,fourier.value.4byte.244,$Fourier$ $raw$ $value$ $244$ $(4$ $bytes)$,0.0011275186758394318,blue
495,fourier.value.4byte.54,$Fourier$ $raw$ $value$ $54$ $(4$ $bytes)$,0.0011269049304989702,blue
496,fourier.value.4byte.30,$Fourier$ $raw$ $value$ $30$ $(4$ $bytes)$,0.0011259744496743488,blue
497,fourier.value.4byte.210,$Fourier$ $raw$ $value$ $210$ $(4$ $bytes)$,0.0011258210744148596,blue
498,fourier.value.4byte.50,$Fourier$ $raw$ $value$ $50$ $(4$ $bytes)$,0.0011253594370630973,blue
499,fourier.value.4byte.52,$Fourier$ $raw$ $value$ $52$ $(4$ $bytes)$,0.00112441751987186,blue
500,fourier.value.4byte.174,$Fourier$ $raw$ $value$ $174$ $(4$ $bytes)$,0.0011240678758403344,blue
501,fourier.value.4byte.46,$Fourier$ $raw$ $value$ $46$ $(4$ $bytes)$,0.0011239324055713881,blue
502,fourier.value.4byte.152,$Fourier$ $raw$ $value$ $152$ $(4$ $bytes)$,0.0011235591744710551,blue
503,fourier.value.4byte.213,$Fourier$ $raw$ $value$ $213$ $(4$ $bytes)$,0.0011233130024407628,blue
504,fourier.value.1byte.140,$Fourier$ $raw$ $value$ $140$ $(1$ $byte)$,0.0011231832809464836,blue
505,fourier.value.4byte.55,$Fourier$ $raw$ $value$ $55$ $(4$ $bytes)$,0.0011227576170791276,blue
506,fourier.value.4byte.79,$Fourier$ $raw$ $value$ $79$ $(4$ $bytes)$,0.0011227113429673815,blue
507,fourier.value.4byte.12,$Fourier$ $raw$ $value$ $12$ $(4$ $bytes)$,0.0011215069034168196,blue
508,fourier.value.4byte.195,$Fourier$ $raw$ $value$ $195$ $(4$ $bytes)$,0.0011210429216895758,blue
509,fourier.value.4byte.186,$Fourier$ $raw$ $value$ $186$ $(4$ $bytes)$,0.0011210077148420953,blue
510,fourier.value.4byte.45,$Fourier$ $raw$ $value$ $45$ $(4$ $bytes)$,0.0011206311532115337,blue
511,fourier.value.4byte.167,$Fourier$ $raw$ $value$ $167$ $(4$ $bytes)$,0.001120126848960796,blue
512,fourier.value.4byte.92,$Fourier$ $raw$ $value$ $92$ $(4$ $bytes)$,0.0011196370144292466,blue
513,fourier.value.4byte.75,$Fourier$ $raw$ $value$ $75$ $(4$ $bytes)$,0.0011193365505332285,blue
514,fourier.value.4byte.187,$Fourier$ $raw$ $value$ $187$ $(4$ $bytes)$,0.0011186625638986898,blue
515,fourier.value.4byte.203,$Fourier$ $raw$ $value$ $203$ $(4$ $bytes)$,0.0011178177937538566,blue
516,fourier.value.4byte.42,$Fourier$ $raw$ $value$ $42$ $(4$ $bytes)$,0.001117789349758883,blue
517,fourier.value.4byte.65,$Fourier$ $raw$ $value$ $65$ $(4$ $bytes)$,0.0011176201923233948,blue
518,fourier.value.4byte.67,$Fourier$ $raw$ $value$ $67$ $(4$ $bytes)$,0.0011175872163279397,blue
519,fourier.value.4byte.172,$Fourier$ $raw$ $value$ $172$ $(4$ $bytes)$,0.0011163426196135779,blue
520,fourier.value.4byte.84,$Fourier$ $raw$ $value$ $84$ $(4$ $bytes)$,0.0011161287699509197,blue
521,fourier.value.4byte.70,$Fourier$ $raw$ $value$ $70$ $(4$ $bytes)$,0.0011161132811079567,blue
522,fourier.value.4byte.185,$Fourier$ $raw$ $value$ $185$ $(4$ $bytes)$,0.0011160049763045477,blue
523,fourier.value.4byte.147,$Fourier$ $raw$ $value$ $147$ $(4$ $bytes)$,0.0011156877132748502,blue
524,fourier.value.4byte.43,$Fourier$ $raw$ $value$ $43$ $(4$ $bytes)$,0.0011150270590515891,blue
525,fourier.value.4byte.23,$Fourier$ $raw$ $value$ $23$ $(4$ $bytes)$,0.0011145786979736337,blue
526,fourier.value.4byte.57,$Fourier$ $raw$ $value$ $57$ $(4$ $bytes)$,0.0011142744952343986,blue
527,fourier.value.4byte.224,$Fourier$ $raw$ $value$ $224$ $(4$ $bytes)$,0.0011139220854835114,blue
528,fourier.value.4byte.175,$Fourier$ $raw$ $value$ $175$ $(4$ $bytes)$,0.001113662980318404,blue
529,fourier.value.4byte.239,$Fourier$ $raw$ $value$ $239$ $(4$ $bytes)$,0.001111297897381836,blue
530,fourier.value.4byte.177,$Fourier$ $raw$ $value$ $177$ $(4$ $bytes)$,0.0011112815915103838,blue
531,fourier.value.4byte.170,$Fourier$ $raw$ $value$ $170$ $(4$ $bytes)$,0.001110531523402032,blue
532,fourier.value.4byte.71,$Fourier$ $raw$ $value$ $71$ $(4$ $bytes)$,0.0011103651307475043,blue
533,fourier.value.4byte.198,$Fourier$ $raw$ $value$ $198$ $(4$ $bytes)$,0.0011102435618228776,blue
534,fourier.value.4byte.189,$Fourier$ $raw$ $value$ $189$ $(4$ $bytes)$,0.0011101112374756969,blue
535,fourier.value.4byte.206,$Fourier$ $raw$ $value$ $206$ $(4$ $bytes)$,0.0011093510733260904,blue
536,fourier.value.4byte.197,$Fourier$ $raw$ $value$ $197$ $(4$ $bytes)$,0.0011088160834054053,blue
537,fourier.value.4byte.217,$Fourier$ $raw$ $value$ $217$ $(4$ $bytes)$,0.0011082901111297983,blue
538,fourier.value.4byte.199,$Fourier$ $raw$ $value$ $199$ $(4$ $bytes)$,0.001107945894243162,blue
539,fourier.value.4byte.176,$Fourier$ $raw$ $value$ $176$ $(4$ $bytes)$,0.001106330001583795,blue
540,fourier.value.4byte.51,$Fourier$ $raw$ $value$ $51$ $(4$ $bytes)$,0.001105707563144493,blue
541,fourier.value.4byte.99,$Fourier$ $raw$ $value$ $99$ $(4$ $bytes)$,0.0011054768233125798,blue
542,fourier.value.4byte.205,$Fourier$ $raw$ $value$ $205$ $(4$ $bytes)$,0.0011054274177035443,blue
543,fourier.value.4byte.81,$Fourier$ $raw$ $value$ $81$ $(4$ $bytes)$,0.0011053160562514695,blue
544,fourier.value.4byte.91,$Fourier$ $raw$ $value$ $91$ $(4$ $bytes)$,0.0011041359232954575,blue
545,fourier.value.4byte.78,$Fourier$ $raw$ $value$ $78$ $(4$ $bytes)$,0.001101251255873018,blue
546,fourier.value.4byte.41,$Fourier$ $raw$ $value$ $41$ $(4$ $bytes)$,0.00109538241403725,blue
547,fourier.value.4byte.194,$Fourier$ $raw$ $value$ $194$ $(4$ $bytes)$,0.0010952555029689261,blue
548,fourier.value.4byte.160,$Fourier$ $raw$ $value$ $160$ $(4$ $bytes)$,0.0010949138418124334,blue
549,fourier.value.4byte.49,$Fourier$ $raw$ $value$ $49$ $(4$ $bytes)$,0.0010895237283475023,blue
550,advanced.dit.tsallis.full.4,$Tsallis$ $entropy$ $(n = 4)$,0.0010782588592171088,red
551,fourier.stat.4byte.moment.9,$Fourier$ $9^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,0.0009241593361412985,blue
552,advanced.dit.renyi.full.0,$R\'enyi's$ $entropy$ $(\alpha = 0)$,0.0009090624647834982,red
553,advanced.dit.tsallis.full.0,$Tsallis$ $entropy$ $(n = 0)$,0.0009025952181330767,red
554,fourier.stat.4byte.moment.10,$Fourier$ $10^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,0.0008746387446899854,blue
555,advanced.dit.tsallis.full.5,$Tsallis$ $entropy$ $(n = 5)$,0.0006385823553989832,red
556,fourier.stat.1byte.moment.3,$Fourier$ $3^{rd}$ ${central}$ ${moment}$ $(1$ $byte)$,0.00042081407998641055,blue
557,advanced.dit.tsallis.full.7,$Tsallis$ $entropy$ $(n = 7)$,0.0004168134125467568,red
558,fourier.stat.4byte.moment.6,$Fourier$ $6^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,0.000405031334631593,blue
559,fourier.stat.4byte.moment.7,$Fourier$ $7^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,0.0003966797621534646,blue
560,fourier.stat.4byte.moment.11,$Fourier$ $11^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,0.00035644126362494754,blue
561,advanced.dit.tsallis.full.10,$Tsallis$ $entropy$ $(n = 10)$,0.0002046980025259602,red
562,fourier.stat.4byte.moment.14,$Fourier$ $14^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,0.0001266965932216755,blue
563,fourier.stat.4byte.moment.15,$Fourier$ $15^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,9.534576342951958e-05,blue
564,fourier.stat.4byte.moment.12,$Fourier$ $12^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,8.146911032834894e-05,blue
565,fourier.stat.1byte.moment.5,$Fourier$ $5^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,4.3459251132847846e-05,blue
566,advanced.dit.tsallis.full.6,$Tsallis$ $entropy$ $(n = 6)$,3.194314443086177e-05,red
567,advanced.dit.tsallis.full.8,$Tsallis$ $entropy$ $(n = 8)$,1.8798328320015826e-05,red
568,fourier.stat.1byte.moment.4,$Fourier$ $4^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,1.3942272044445833e-05,blue
569,fourier.stat.4byte.moment.8,$Fourier$ $8^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,1.0152582666019053e-05,blue
570,advanced.dit.tsallis.full.9,$Tsallis$ $entropy$ $(n = 9)$,5.423387376367054e-06,red
571,fourier.stat.4byte.moment.13,$Fourier$ $13^{th}$ ${central}$ ${moment}$ $(4$ $bytes)$,2.099650282000047e-06,blue
572,fourier.stat.1byte.moment.7,$Fourier$ $7^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,1.2616654511022782e-06,blue
573,fourier.stat.1byte.moment.6,$Fourier$ $6^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,1.1308656385607849e-06,blue
574,fourier.stat.1byte.moment.14,$Fourier$ $14^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,0.0,blue
575,fourier.stat.1byte.moment.15,$Fourier$ $15^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,0.0,blue
576,fourier.stat.1byte.moment.9,$Fourier$ $9^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,0.0,blue
577,fourier.stat.1byte.moment.10,$Fourier$ $10^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,0.0,blue
578,fourier.stat.1byte.moment.13,$Fourier$ $13^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,0.0,blue
579,fourier.stat.1byte.moment.8,$Fourier$ $8^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,0.0,blue
580,fourier.stat.1byte.moment.11,$Fourier$ $11^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,0.0,blue
581,fourier.stat.1byte.moment.12,$Fourier$ $12^{th}$ ${central}$ ${moment}$ $(1$ $byte)$,0.0,blue
