,original_feature_name,features,importances,colors
486,fourier.value.4byte.29,$Fourier$ $raw$ $value$ $29$ $(4$ $bytes)$,0.0011302478324013688,blue
487,fourier.value.1byte.140,$Fourier$ $raw$ $value$ $140$ $(1$ $byte)$,0.0011301811041145083,blue
488,fourier.value.4byte.164,$Fourier$ $raw$ $value$ $164$ $(4$ $bytes)$,0.001130078149035245,blue
489,fourier.value.4byte.176,$Fourier$ $raw$ $value$ $176$ $(4$ $bytes)$,0.0011298355869676286,blue
490,fourier.value.4byte.215,$Fourier$ $raw$ $value$ $215$ $(4$ $bytes)$,0.001129789284150358,blue
491,fourier.value.4byte.166,$Fourier$ $raw$ $value$ $166$ $(4$ $bytes)$,0.0011291037088624648,blue
492,fourier.value.4byte.172,$Fourier$ $raw$ $value$ $172$ $(4$ $bytes)$,0.0011286101028494596,blue
493,fourier.value.4byte.169,$Fourier$ $raw$ $value$ $169$ $(4$ $bytes)$,0.001128490057033343,blue
494,fourier.value.4byte.65,$Fourier$ $raw$ $value$ $65$ $(4$ $bytes)$,0.001128391152810787,blue
495,fourier.value.4byte.51,$Fourier$ $raw$ $value$ $51$ $(4$ $bytes)$,0.0011282879248730694,blue
496,fourier.value.4byte.231,$Fourier$ $raw$ $value$ $231$ $(4$ $bytes)$,0.0011280736502969374,blue
497,fourier.value.4byte.201,$Fourier$ $raw$ $value$ $201$ $(4$ $bytes)$,0.0011278969273637559,blue
498,fourier.value.4byte.7,$Fourier$ $raw$ $value$ $7$ $(4$ $bytes)$,0.001127542394352528,blue
499,fourier.value.4byte.46,$Fourier$ $raw$ $value$ $46$ $(4$ $bytes)$,0.0011274657784683011,blue
500,fourier.value.4byte.59,$Fourier$ $raw$ $value$ $59$ $(4$ $bytes)$,0.0011265475373500844,blue
501,fourier.value.4byte.61,$Fourier$ $raw$ $value$ $61$ $(4$ $bytes)$,0.0011264102349150304,blue
502,fourier.value.4byte.200,$Fourier$ $raw$ $value$ $200$ $(4$ $bytes)$,0.0011264063589638245,blue
503,fourier.value.4byte.20,$Fourier$ $raw$ $value$ $20$ $(4$ $bytes)$,0.0011262885286889889,blue
504,fourier.value.4byte.53,$Fourier$ $raw$ $value$ $53$ $(4$ $bytes)$,0.001125166429578499,blue
505,fourier.value.4byte.174,$Fourier$ $raw$ $value$ $174$ $(4$ $bytes)$,0.0011251378941137167,blue
506,fourier.value.4byte.11,$Fourier$ $raw$ $value$ $11$ $(4$ $bytes)$,0.0011249199677567181,blue
507,fourier.value.4byte.170,$Fourier$ $raw$ $value$ $170$ $(4$ $bytes)$,0.0011246147515474759,blue
508,fourier.value.4byte.186,$Fourier$ $raw$ $value$ $186$ $(4$ $bytes)$,0.0011245646187262707,blue
509,fourier.value.4byte.205,$Fourier$ $raw$ $value$ $205$ $(4$ $bytes)$,0.0011243981859787452,blue
510,fourier.value.4byte.196,$Fourier$ $raw$ $value$ $196$ $(4$ $bytes)$,0.001124165620860582,blue
511,fourier.value.4byte.89,$Fourier$ $raw$ $value$ $89$ $(4$ $bytes)$,0.0011237544297836922,blue
512,fourier.value.4byte.104,$Fourier$ $raw$ $value$ $104$ $(4$ $bytes)$,0.001123628007333566,blue
513,fourier.value.4byte.110,$Fourier$ $raw$ $value$ $110$ $(4$ $bytes)$,0.0011234796542732633,blue
514,fourier.value.4byte.239,$Fourier$ $raw$ $value$ $239$ $(4$ $bytes)$,0.001123393562991057,blue
515,fourier.value.4byte.147,$Fourier$ $raw$ $value$ $147$ $(4$ $bytes)$,0.0011230018280345253,blue
516,fourier.value.4byte.34,$Fourier$ $raw$ $value$ $34$ $(4$ $bytes)$,0.0011228227492539205,blue
517,fourier.value.4byte.78,$Fourier$ $raw$ $value$ $78$ $(4$ $bytes)$,0.0011220149308485017,blue
518,fourier.value.4byte.199,$Fourier$ $raw$ $value$ $199$ $(4$ $bytes)$,0.0011213111407346605,blue
519,fourier.value.4byte.209,$Fourier$ $raw$ $value$ $209$ $(4$ $bytes)$,0.001121238919742239,blue
520,fourier.value.4byte.193,$Fourier$ $raw$ $value$ $193$ $(4$ $bytes)$,0.001121206213304072,blue
521,fourier.value.4byte.92,$Fourier$ $raw$ $value$ $92$ $(4$ $bytes)$,0.0011209894681171923,blue
522,fourier.value.4byte.217,$Fourier$ $raw$ $value$ $217$ $(4$ $bytes)$,0.0011207925468121021,blue
523,fourier.value.4byte.94,$Fourier$ $raw$ $value$ $94$ $(4$ $bytes)$,0.0011198662671278712,blue
524,fourier.value.4byte.10,$Fourier$ $raw$ $value$ $10$ $(4$ $bytes)$,0.0011188899636230736,blue
525,fourier.value.4byte.62,$Fourier$ $raw$ $value$ $62$ $(4$ $bytes)$,0.0011188279760884017,blue
526,fourier.value.4byte.64,$Fourier$ $raw$ $value$ $64$ $(4$ $bytes)$,0.0011186921218908192,blue
527,fourier.value.4byte.41,$Fourier$ $raw$ $value$ $41$ $(4$ $bytes)$,0.0011184852934847521,blue
528,fourier.value.4byte.152,$Fourier$ $raw$ $value$ $152$ $(4$ $bytes)$,0.0011178692079234368,blue
529,fourier.value.4byte.198,$Fourier$ $raw$ $value$ $198$ $(4$ $bytes)$,0.001117544804996185,blue
530,fourier.value.4byte.67,$Fourier$ $raw$ $value$ $67$ $(4$ $bytes)$,0.0011174502437723804,blue
531,fourier.value.4byte.216,$Fourier$ $raw$ $value$ $216$ $(4$ $bytes)$,0.001117266679378316,blue
532,fourier.value.4byte.165,$Fourier$ $raw$ $value$ $165$ $(4$ $bytes)$,0.0011169827597204667,blue
533,fourier.value.4byte.43,$Fourier$ $raw$ $value$ $43$ $(4$ $bytes)$,0.001116441632134442,blue
534,fourier.value.4byte.103,$Fourier$ $raw$ $value$ $103$ $(4$ $bytes)$,0.0011147692693471776,blue
535,fourier.value.4byte.91,$Fourier$ $raw$ $value$ $91$ $(4$ $bytes)$,0.001114471313805122,blue
536,fourier.value.4byte.184,$Fourier$ $raw$ $value$ $184$ $(4$ $bytes)$,0.0011144474897812747,blue
537,fourier.value.4byte.212,$Fourier$ $raw$ $value$ $212$ $(4$ $bytes)$,0.0011142431576031376,blue
538,fourier.value.4byte.238,$Fourier$ $raw$ $value$ $238$ $(4$ $bytes)$,0.001112617704131235,blue
539,fourier.value.4byte.66,$Fourier$ $raw$ $value$ $66$ $(4$ $bytes)$,0.0011123578734492045,blue
540,fourier.value.4byte.76,$Fourier$ $raw$ $value$ $76$ $(4$ $bytes)$,0.0011119353735105516,blue
541,fourier.value.4byte.175,$Fourier$ $raw$ $value$ $175$ $(4$ $bytes)$,0.0011104742111094233,blue
542,fourier.value.4byte.203,$Fourier$ $raw$ $value$ $203$ $(4$ $bytes)$,0.0011100658804575883,blue
543,fourier.value.4byte.50,$Fourier$ $raw$ $value$ $50$ $(4$ $bytes)$,0.0011098747652264081,blue
544,fourier.value.4byte.194,$Fourier$ $raw$ $value$ $194$ $(4$ $bytes)$,0.0011077692599138639,blue
545,fourier.value.4byte.99,$Fourier$ $raw$ $value$ $99$ $(4$ $bytes)$,0.001107153023235528,blue
546,fourier.value.4byte.72,$Fourier$ $raw$ $value$ $72$ $(4$ $bytes)$,0.0011067044294714174,blue
547,fourier.value.4byte.195,$Fourier$ $raw$ $value$ $195$ $(4$ $bytes)$,0.0011062869817982212,blue
548,fourier.value.4byte.160,$Fourier$ $raw$ $value$ $160$ $(4$ $bytes)$,0.00110218600031372,blue
549,fourier.value.4byte.180,$Fourier$ $raw$ $value$ $180$ $(4$ $bytes)$,0.0011018245055467687,blue
550,fourier.value.4byte.54,$Fourier$ $raw$ $value$ $54$ $(4$ $bytes)$,0.001080694981069589,blue
551,advanced.dit.renyi.full.0,$R\'enyi's$ $entropy$ $(\alpha = 0)$,0.0010213164013702224,red
552,advanced.dit.tsallis.full.5,$Tsallis$ $entropy$ $(q = 5)$,0.0008845871509507512,red
553,fourier.stat.4byte.moment.6,$Fourier$ $6^{th}$ ${moment}$ $(4$ $bytes)$,0.0008270259494817169,blue
554,fourier.stat.4byte.moment.9,$Fourier$ $9^{th}$ ${moment}$ $(4$ $bytes)$,0.0006296823554383678,blue
555,advanced.dit.tsallis.full.4,$Tsallis$ $entropy$ $(q = 4)$,0.0004951167200724398,red
556,advanced.dit.tsallis.full.8,$Tsallis$ $entropy$ $(q = 8)$,0.0004249925570299835,red
557,fourier.stat.4byte.moment.8,$Fourier$ $8^{th}$ ${moment}$ $(4$ $bytes)$,0.0003492298729823065,blue
558,advanced.dit.tsallis.full.6,$Tsallis$ $entropy$ $(q = 6)$,0.0003212729268993254,red
559,fourier.stat.4byte.moment.11,$Fourier$ $11^{th}$ ${moment}$ $(4$ $bytes)$,0.00028680767894655065,blue
560,fourier.stat.1byte.moment.3,$Fourier$ $3^{rd}$ ${moment}$ $(1$ $byte)$,0.0002691685320091179,blue
561,advanced.dit.tsallis.full.9,$Tsallis$ $entropy$ $(q = 9)$,0.00020960750336777872,red
562,fourier.stat.4byte.moment.12,$Fourier$ $12^{th}$ ${moment}$ $(4$ $bytes)$,0.00020344377219815222,blue
563,fourier.stat.1byte.moment.4,$Fourier$ $4^{th}$ ${moment}$ $(1$ $byte)$,0.00012141447970781782,blue
564,fourier.stat.1byte.moment.5,$Fourier$ $5^{th}$ ${moment}$ $(1$ $byte)$,7.238930800381595e-05,blue
565,fourier.stat.4byte.moment.15,$Fourier$ $15^{th}$ ${moment}$ $(4$ $bytes)$,4.086912612764233e-05,blue
566,advanced.dit.tsallis.full.7,$Tsallis$ $entropy$ $(q = 7)$,2.9513502422396506e-05,red
567,fourier.stat.4byte.moment.10,$Fourier$ $10^{th}$ ${moment}$ $(4$ $bytes)$,1.2339913857853852e-05,blue
568,advanced.dit.tsallis.full.10,$Tsallis$ $entropy$ $(q = 10)$,8.416101793730694e-06,red
569,fourier.stat.4byte.moment.13,$Fourier$ $13^{th}$ ${moment}$ $(4$ $bytes)$,8.276226815080842e-06,blue
570,fourier.stat.4byte.moment.7,$Fourier$ $7^{th}$ ${moment}$ $(4$ $bytes)$,5.75478217284319e-06,blue
571,fourier.stat.1byte.moment.6,$Fourier$ $6^{th}$ ${moment}$ $(1$ $byte)$,5.6465569843988035e-06,blue
572,fourier.stat.4byte.moment.14,$Fourier$ $14^{th}$ ${moment}$ $(4$ $bytes)$,3.292306102271089e-06,blue
573,fourier.stat.1byte.moment.7,$Fourier$ $7^{th}$ ${moment}$ $(1$ $byte)$,4.598980740389845e-07,blue
574,fourier.stat.1byte.moment.8,$Fourier$ $8^{th}$ ${moment}$ $(1$ $byte)$,0.0,blue
575,fourier.stat.1byte.moment.10,$Fourier$ $10^{th}$ ${moment}$ $(1$ $byte)$,0.0,blue
576,fourier.stat.1byte.moment.12,$Fourier$ $12^{th}$ ${moment}$ $(1$ $byte)$,0.0,blue
577,fourier.stat.1byte.moment.15,$Fourier$ $15^{th}$ ${moment}$ $(1$ $byte)$,0.0,blue
578,fourier.stat.1byte.moment.11,$Fourier$ $11^{th}$ ${moment}$ $(1$ $byte)$,0.0,blue
579,fourier.stat.1byte.moment.9,$Fourier$ $9^{th}$ ${moment}$ $(1$ $byte)$,0.0,blue
580,fourier.stat.1byte.moment.14,$Fourier$ $14^{th}$ ${moment}$ $(1$ $byte)$,0.0,blue
581,fourier.stat.1byte.moment.13,$Fourier$ $13^{th}$ ${moment}$ $(1$ $byte)$,0.0,blue
